"label_id","project_id","asset_id","type","is_seed","create_date","update_date","is_included","label_time","approved_by","model_version","is_changed"
a73ffd17-aad5-4b81-ac09-c62e4a2bcc43,"4830114b-28a4-4cfb-a0c0-b500f441f682","335875d8-0382-460e-bcd2-f2d0e73ede44",image,false,"2020-07-05","2020-07-05",true,13.906291,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,true
"65db9fb1-618e-4bc4-8d51-cb08d36a9091",b40d3027-c398-4b5f-a861-6586e89a2d01,"7086b31d-4875-46eb-95b3-4e18a18f4b6c",image,false,"2020-07-05","2020-07-05",true,3.0956497,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,false
"4e7113a1-6177-4296-b9ad-a9a153aa1f6c","26b80b68-dc58-4b9a-a962-67ec90b74f72",bb910de0-bc8d-4a1b-bdf4-81e516c89e37,image,false,"2020-07-05","2020-07-06",true,3.7016027,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,false
"1c25c8df-f614-402a-a359-2530f86d9d28",e96223fd-495b-42c2-9d9c-c9c0f49bb621,"5f24f8cf-56ea-44cd-b897-5b55e33c05bf",image,false,"2020-07-05","2020-07-05",true,12.138134,daf63d39-2983-433d-bfdb-531704688434,1,true
f1f1d862-ac71-46c4-a4c7-862f1b17ffe6,"2d6e1d9a-3a57-45cb-81cf-bef1034ec8b7","39e7e680-f920-49b3-bdcb-ad8ceb2b6e6e",image,false,"2020-07-05","2020-07-05",true,6.200518,"8b06673f-b1b5-4a59-b3eb-b6f1ee1b4181",1,false
fba3c081-d9b4-47a8-af63-50e5cc3b0fae,b40d3027-c398-4b5f-a861-6586e89a2d01,"1f959d5f-3532-4110-a4f4-5e849d493e59",image,false,"2020-07-05","2020-07-06",true,17.622814,daf63d39-2983-433d-bfdb-531704688434,1,true
"62e68ad5-2bd4-4246-a6d5-ab48c0dbf75e",b40d3027-c398-4b5f-a861-6586e89a2d01,"1f664a66-e58f-4eff-b55a-f0c23e9ba321",image,false,"2020-07-05","2020-07-05",true,11.275838,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,true
d5ebd8e4-20cc-4340-b715-bb186d085e93,"9db56776-ae6a-49db-967f-c095e0d803d4","5ee8420c-4c81-4296-a4ef-bd059d5a7e76",image,false,"2020-07-05","2020-07-05",true,6.734133,daf63d39-2983-433d-bfdb-531704688434,1,false
"7d8cb18c-2c44-415e-b5c4-0ded464b3084","26b80b68-dc58-4b9a-a962-67ec90b74f72","424207a4-59e9-45f4-bf46-a3a85cdd30fa",image,false,"2020-07-05","2020-07-06",true,4.305095,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,false
f037975f-5fcc-4c02-b20c-c36032232774,"9db56776-ae6a-49db-967f-c095e0d803d4","8a03aabb-4c8f-4480-b163-5543a034719d",image,false,"2020-07-05","2020-07-06",true,19.097527,"8b06673f-b1b5-4a59-b3eb-b6f1ee1b4181",1,true
e8cdccad-b781-47c6-9a52-18aa55a2d3b5,"4830114b-28a4-4cfb-a0c0-b500f441f682","2b27bdc5-d870-44bc-903e-c3e8f23ed6ae",image,false,"2020-07-05","2020-07-05",true,16.464066,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,true
"3e87199c-1076-45e1-a554-c56771d18cf4",e96223fd-495b-42c2-9d9c-c9c0f49bb621,"4b89a989-ab19-4328-932c-0412415c3abd",image,false,"2020-07-05","2020-07-05",true,21.410181,"8b06673f-b1b5-4a59-b3eb-b6f1ee1b4181",1,true
"81d00240-5090-4231-978b-7469685aabb7","26b80b68-dc58-4b9a-a962-67ec90b74f72","8e0acdfb-dd55-49e1-a105-32d590ecb457",image,false,"2020-07-05","2020-07-05",true,13.501751,"8b06673f-b1b5-4a59-b3eb-b6f1ee1b4181",1,true
"48434e33-ea09-4601-8564-ce767d3ff538","4830114b-28a4-4cfb-a0c0-b500f441f682",fe8c9ff2-af90-462e-a662-eb55fed8d026,image,false,"2020-07-05","2020-07-06",true,5.579022,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,false
fd3769d6-5f74-4dd0-9ee9-4d04fe89d628,b40d3027-c398-4b5f-a861-6586e89a2d01,a99dc8f5-c2c3-42c8-9c6e-be58bcf5b0f3,image,false,"2020-07-05","2020-07-05",true,17.684483,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,true
"70ae99db-4cb0-4f30-b3be-e2167deb444b",b40d3027-c398-4b5f-a861-6586e89a2d01,"42bba996-ef23-4f15-8b82-b35ff9dc0c6e",image,false,"2020-07-05","2020-07-05",true,17.272707,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,true
"60e0d7ff-3acb-4cb2-b5d1-143d05b85de5","26b80b68-dc58-4b9a-a962-67ec90b74f72","4a591a37-1875-4298-ae92-2143938473ba",image,false,"2020-07-05","2020-07-06",true,4.5415053,"8b06673f-b1b5-4a59-b3eb-b6f1ee1b4181",1,false
a65d3582-3b72-4023-8b22-9254ac149cc0,"26b80b68-dc58-4b9a-a962-67ec90b74f72",f8bedc94-40f3-4c9c-b7ac-4966c63bba9a,image,false,"2020-07-05","2020-07-05",true,4.611189,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,false
"3a9c38ff-2a4f-41ae-9838-6521faa574ba",b40d3027-c398-4b5f-a861-6586e89a2d01,"7dc08fd4-db0f-4258-8617-7967a3b4e4cc",image,false,"2020-07-05","2020-07-05",true,18.028477,daf63d39-2983-433d-bfdb-531704688434,1,true
d9760f8b-f2ab-4995-952b-4f4b6c1cb393,b40d3027-c398-4b5f-a861-6586e89a2d01,"538f48d3-a024-4276-87b3-fcc2624a6a55",image,false,"2020-07-05","2020-07-05",true,17.127193,daf63d39-2983-433d-bfdb-531704688434,1,true
e78dfe36-5a24-4652-b3dc-3985531a1f16,"686b44eb-d504-4b5d-9c1a-ff0b88bdd09e",ebc10ad6-012c-449c-b9c7-b8c117fa1874,image,false,"2020-07-05","2020-07-05",true,5.5130157,"8b06673f-b1b5-4a59-b3eb-b6f1ee1b4181",1,false
"3ec5b862-6f55-4302-be9b-32b509f9eaf1","6b7c10bf-458c-47c2-b0f9-40b1deb08f21",e21abce4-3363-4d43-9ec3-d6489945aebd,image,false,"2020-07-05","2020-07-05",true,7.160347,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,false
df5816ef-e07c-4277-b400-1eea5bd7c8a5,"6b7c10bf-458c-47c2-b0f9-40b1deb08f21","6f6744de-0183-4f10-9eac-bb96698d01b0",image,false,"2020-07-05","2020-07-06",true,4.187822,daf63d39-2983-433d-bfdb-531704688434,1,false
"6e6451aa-e78f-463a-9c67-1f5647581bdb","2d6e1d9a-3a57-45cb-81cf-bef1034ec8b7","5ce05086-3959-4b2f-99f0-6fdca74c3fb3",image,false,"2020-07-05","2020-07-05",true,20.34531,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,true
e3cb8e88-c7ef-4efd-a0a5-f42086bcb75c,"4830114b-28a4-4cfb-a0c0-b500f441f682",d6fab30f-309c-4eb0-b7e5-7a2879528db3,image,false,"2020-07-05","2020-07-05",true,4.6504793,daf63d39-2983-433d-bfdb-531704688434,1,false
c7ed6ce8-3563-4821-9fdf-f5a5859bed95,d4cfacfb-b356-43b6-af1f-995917a6264b,"69082a10-e45a-4fd1-9ac1-8392fb1b973b",image,false,"2020-07-05","2020-07-05",true,17.96733,daf63d39-2983-433d-bfdb-531704688434,1,true
f1dc98ed-68d4-43b2-94d7-56048b681ea9,"6b7c10bf-458c-47c2-b0f9-40b1deb08f21","36560470-7490-4097-827b-80f655950bcc",image,false,"2020-07-05","2020-07-06",true,16.540226,daf63d39-2983-433d-bfdb-531704688434,1,true
"476be99a-bcae-42df-8c6f-1db34fa0fd28","686b44eb-d504-4b5d-9c1a-ff0b88bdd09e","4ddcc724-edc3-46e8-9b47-315f645aa714",image,false,"2020-07-05","2020-07-05",true,4.2580395,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,false
de4bef3a-50c9-4dd2-9029-dcbaf247ab1b,"1c7304e5-2e63-4790-a33c-2e6e361a4516","542e0d51-57fd-47bc-96c9-f6aa931d821b",image,false,"2020-07-05","2020-07-06",true,5.0386705,"8b06673f-b1b5-4a59-b3eb-b6f1ee1b4181",1,false
"3f562477-ddf0-44f8-9841-81caf95d8aae","6b7c10bf-458c-47c2-b0f9-40b1deb08f21","3fe44673-f52b-4c9c-bb51-7a787e6c9a40",image,false,"2020-07-05","2020-07-06",true,16.208628,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,true
"483c4f02-c885-4784-80ed-9e3061a10e62",d4cfacfb-b356-43b6-af1f-995917a6264b,"738672ea-706f-4c33-b549-5104f8a9abaa",image,false,"2020-07-05","2020-07-06",true,6.3212233,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,false
aa5220f3-f6de-40ad-95d4-fcccf561816f,"686b44eb-d504-4b5d-9c1a-ff0b88bdd09e","11040447-c9e5-4730-9e6e-1b50011a428c",image,false,"2020-07-05","2020-07-06",true,12.711742,daf63d39-2983-433d-bfdb-531704688434,1,true
e1f975c5-66ad-4db5-9697-c6cea72357ef,"1c7304e5-2e63-4790-a33c-2e6e361a4516",b4c4f4ee-e59d-4b87-b89a-c78c4e6fec21,image,false,"2020-07-05","2020-07-06",true,15.475871,daf63d39-2983-433d-bfdb-531704688434,1,true
dcd134a5-d735-4a5e-8ee3-602a823e327e,"9db56776-ae6a-49db-967f-c095e0d803d4","718e5b54-fe0a-4dd1-96e6-723506d574a6",image,false,"2020-07-05","2020-07-06",true,9.655697,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,true
"5d758f72-98dc-4981-80d0-5a76f889903c","6b7c10bf-458c-47c2-b0f9-40b1deb08f21",b6f112d9-39ad-4d6a-bcfa-ace7ddea8481,image,false,"2020-07-05","2020-07-05",true,3.9905467,daf63d39-2983-433d-bfdb-531704688434,1,false
e03dfc48-7f40-44b2-a4f5-d430b1b1544b,"9571bb51-7f8f-449a-91a7-2c6328297229",b5d6deb3-e70c-4881-89bd-204ee42b082b,image,false,"2020-07-05","2020-07-05",true,10.817486,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,true
d3959d15-40f9-471b-905b-15f309f6a5b8,"2d6e1d9a-3a57-45cb-81cf-bef1034ec8b7","90d94ea9-102e-4ab5-a1f7-40a0f4c7fa64",image,false,"2020-07-05","2020-07-06",true,12.524598,daf63d39-2983-433d-bfdb-531704688434,1,true
c2b507ce-23e4-4ee2-81df-85c2ab265cc9,"9571bb51-7f8f-449a-91a7-2c6328297229","199f3bb9-e9df-4e99-bde9-be3f43758f35",image,false,"2020-07-05","2020-07-06",true,11.075754,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,true
e78eeea8-055e-4a32-8dfd-cdcdcf0ebfa3,"9571bb51-7f8f-449a-91a7-2c6328297229",db954ba3-56ee-4a90-8017-681a452dda52,image,false,"2020-07-05","2020-07-05",true,5.065251,"8b06673f-b1b5-4a59-b3eb-b6f1ee1b4181",1,false
c313166b-4a84-4356-aab4-ef713fc0b9d9,"4e7654ee-358a-4d05-bac4-a279e542bceb","277b0476-2cf7-4e0e-a049-411202ff7dfb",image,false,"2020-07-05","2020-07-05",true,3.7440422,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,false
"860172e9-04d1-4b47-b047-dd14f1a3b612","9571bb51-7f8f-449a-91a7-2c6328297229","72f31881-7f4c-4bb7-9f83-19eb61402bbd",image,false,"2020-07-05","2020-07-05",true,15.747669,"8b06673f-b1b5-4a59-b3eb-b6f1ee1b4181",1,true
de01447b-d7d8-4082-afdf-9aeefd16c6c2,"9571bb51-7f8f-449a-91a7-2c6328297229","6956476c-b43f-4001-98c1-a058e354e1e9",image,false,"2020-07-05","2020-07-05",true,18.81476,daf63d39-2983-433d-bfdb-531704688434,1,true
b0ab10a2-9a56-48c7-970f-342d4533c7fd,d4cfacfb-b356-43b6-af1f-995917a6264b,"7b2f7624-36ae-4d4b-9082-4e0724e52586",image,false,"2020-07-05","2020-07-05",true,5.684402,"8b06673f-b1b5-4a59-b3eb-b6f1ee1b4181",1,false
"3ebc0cf8-bda4-4f69-9cb9-9f61d3c665df","9571bb51-7f8f-449a-91a7-2c6328297229","44411dc1-14bb-45c4-8a08-292366559a33",image,false,"2020-07-05","2020-07-05",true,16.058933,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,true
f689a36e-fcaf-444c-a60a-5997ada48ad5,b15a0999-c6d9-4cae-9bc9-6a2072c2c531,"0c8a3a1b-738e-402b-92e1-25338e85aefb",image,false,"2020-07-05","2020-07-05",true,5.049265,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,false
e4ec696e-125f-48ed-bc15-8155963df30e,"9571bb51-7f8f-449a-91a7-2c6328297229","35ab8d90-70fd-40c3-a519-e29e09ffea05",image,false,"2020-07-05","2020-07-05",true,5.1385818,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,false
"7da22323-4d48-4260-bb38-5e4277d8bd31",e96223fd-495b-42c2-9d9c-c9c0f49bb621,"1ed71022-c83b-4090-bbb6-11835cc972a9",image,false,"2020-07-05","2020-07-05",true,3.860033,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,false
"280ab644-2b45-4905-a9e2-0b0b56e2914e","4830114b-28a4-4cfb-a0c0-b500f441f682","7ccaeeea-b051-45fd-8561-3ff77e36a0b8",image,false,"2020-07-05","2020-07-05",true,5.225741,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,false
c4c73d45-b37e-4434-9bbe-096ac901f056,"9571bb51-7f8f-449a-91a7-2c6328297229","3f862d95-5d83-4e6a-8cf3-72bffc7eb1c6",image,false,"2020-07-05","2020-07-05",true,5.4128942,daf63d39-2983-433d-bfdb-531704688434,1,false
"81c74bec-0e4c-4258-b3ee-733dd812b5fe","9571bb51-7f8f-449a-91a7-2c6328297229","66a178f9-accb-4536-aeb6-aa689f547b0f",image,false,"2020-07-05","2020-07-05",true,4.7761993,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,false
"0095018e-eef5-4945-a29c-32dac8c0c4e5","4830114b-28a4-4cfb-a0c0-b500f441f682",fdc47852-a6ce-4a2b-b483-35de04532a7b,image,false,"2020-07-05","2020-07-05",true,6.5352397,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,false
c7037be6-6647-41c9-912e-ca403fa45534,"9571bb51-7f8f-449a-91a7-2c6328297229","91b6ad32-235d-4223-a6db-9f056d2fee44",image,false,"2020-07-05","2020-07-06",true,6.1846204,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,false
"000d9049-1c39-4bcd-861b-72f6a5d12bec","9571bb51-7f8f-449a-91a7-2c6328297229",b9528e0c-0b61-4519-b45b-8b8a624db4b5,image,false,"2020-07-05","2020-07-05",true,15.384086,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,true
bfaacc3c-fe49-4b9d-9630-74bcc7a11a67,"686b44eb-d504-4b5d-9c1a-ff0b88bdd09e","7fa36589-c0e8-451d-8ea4-5a501d788151",image,false,"2020-07-05","2020-07-06",true,5.5611286,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,false
"7abea8d2-6358-45ca-afaf-a661d09cee59","1c7304e5-2e63-4790-a33c-2e6e361a4516","20999e79-9bf5-43c1-bed5-3b2b2d849efe",image,false,"2020-07-05","2020-07-05",true,4.7884917,daf63d39-2983-433d-bfdb-531704688434,1,false
"598ef712-4e1c-4017-9c80-6db1bd373a40","016f0952-9426-4963-8ced-a394c3389e87",a7d15c7b-cb46-4458-b11b-7571e93dda24,image,false,"2020-07-05","2020-07-05",true,7.077022,"8b06673f-b1b5-4a59-b3eb-b6f1ee1b4181",1,false
"8e39582a-e304-423c-b619-8400f382f5bd","4e7654ee-358a-4d05-bac4-a279e542bceb","6ffdc4b5-5842-4f02-8d51-6efbaf40c1f6",image,false,"2020-07-05","2020-07-06",true,14.762899,daf63d39-2983-433d-bfdb-531704688434,1,true
"8da5b20f-b31a-4153-af83-c760c2d48551","016f0952-9426-4963-8ced-a394c3389e87","908e5dd4-058d-41f5-bcc1-6cff664d6591",image,false,"2020-07-05","2020-07-05",true,4.70022,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,false
"85f75cf9-2434-47a5-90e4-27a5c8a6e423","9db56776-ae6a-49db-967f-c095e0d803d4","42b8a5e4-12ee-45c5-8513-c2994ae7bc76",image,false,"2020-07-05","2020-07-05",true,5.903214,daf63d39-2983-433d-bfdb-531704688434,1,false
"787e94da-db72-4e0b-af7c-b092e74c5703","016f0952-9426-4963-8ced-a394c3389e87","5d222390-d69d-4cca-be30-b783a8f6cc19",image,false,"2020-07-05","2020-07-06",true,5.578584,"8b06673f-b1b5-4a59-b3eb-b6f1ee1b4181",1,false
"085119ac-66a9-4ef1-8b51-2fb6b1f09f4a","4830114b-28a4-4cfb-a0c0-b500f441f682","42e714c2-d5df-4265-8d8a-33073baea7c6",image,false,"2020-07-05","2020-07-06",true,9.77165,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,true
cabacb4f-9bcb-45f7-9417-61929705a14c,"016f0952-9426-4963-8ced-a394c3389e87",e6f55e80-ccfe-41a5-ac3f-63c55cc1b3f2,image,false,"2020-07-05","2020-07-06",true,5.877106,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,false
c7badc60-db0e-4406-bba1-6537b4647f7c,"59e7c84f-fddf-4f81-bf71-f13cfcbbbce1","63b65bad-1600-4b6d-9075-86e8e34f13ee",image,false,"2020-07-05","2020-07-05",true,20.29909,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,true
"0b517814-b1b6-4bcc-be5e-17abca6f435d",e96223fd-495b-42c2-9d9c-c9c0f49bb621,c50cf5b5-338c-43d2-b3bc-ea6c812f54fe,image,false,"2020-07-05","2020-07-06",true,4.9715514,daf63d39-2983-433d-bfdb-531704688434,1,false
ddf978ff-2b4e-4d3c-86d3-b0c04d93d3b6,"4830114b-28a4-4cfb-a0c0-b500f441f682",cced1dca-79d3-4b9f-be17-b51ceb554d48,image,false,"2020-07-05","2020-07-06",true,10.560143,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,true
"2a8f0107-60ba-4388-a3a2-a38783cfcc96","59e7c84f-fddf-4f81-bf71-f13cfcbbbce1","88f7084e-85bf-43f4-9f0d-ed8e589ce240",image,false,"2020-07-05","2020-07-05",true,4.6689253,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,false
cfe54eb8-ae64-435c-a699-f0e675ffcbc2,"4e7654ee-358a-4d05-bac4-a279e542bceb",c767a8c6-b0e8-4e73-b3c2-35cd37685ab3,image,false,"2020-07-05","2020-07-05",true,4.151756,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,false
b2559a1f-aaaa-4c44-9f55-e00223e457a7,"4830114b-28a4-4cfb-a0c0-b500f441f682","8ac8f69e-4b4a-4eeb-a773-65bcf7c9df59",image,false,"2020-07-05","2020-07-06",true,4.256122,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,false
"02a6c282-a084-4671-8940-f5911e4442aa","1c7304e5-2e63-4790-a33c-2e6e361a4516","1e0eabe4-9b99-4eca-ab26-f4bf8c71539c",image,false,"2020-07-05","2020-07-06",true,4.444343,daf63d39-2983-433d-bfdb-531704688434,1,false
"4a4647ab-497a-407d-98d3-19d8e34a00f5","4830114b-28a4-4cfb-a0c0-b500f441f682","9bca5227-dbbf-4e2a-b7c2-d764ff2772ea",image,false,"2020-07-05","2020-07-05",true,19.219702,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,true
"1d0bbe47-5268-4843-9d93-1ca3ed5478dc","59e7c84f-fddf-4f81-bf71-f13cfcbbbce1","94b86113-a5aa-4f80-9fc9-439790b999ed",image,false,"2020-07-05","2020-07-05",true,14.048629,"8b06673f-b1b5-4a59-b3eb-b6f1ee1b4181",1,true
fb44eabd-f6a7-4f9d-a4a5-086c8d86dc65,"4830114b-28a4-4cfb-a0c0-b500f441f682","48fb7567-5bbd-4a27-ac44-5bd6ae81a4d4",image,false,"2020-07-05","2020-07-06",true,18.431479,"8b06673f-b1b5-4a59-b3eb-b6f1ee1b4181",1,true
f8c1d0cf-2453-454d-9204-ec1b78891aff,"59e7c84f-fddf-4f81-bf71-f13cfcbbbce1",cf4945e9-e111-4216-bb77-098dba8f56cb,image,false,"2020-07-05","2020-07-05",true,11.9033,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,true
"8ae6c3bd-1412-4cb0-8880-070c99e7f2f8","4e7654ee-358a-4d05-bac4-a279e542bceb","9cf67f9c-57ad-4da2-b04b-70edc72569f7",image,false,"2020-07-05","2020-07-05",true,19.941032,"8b06673f-b1b5-4a59-b3eb-b6f1ee1b4181",1,true
"8ae20cd3-b243-41d8-bd98-f025f87365c7","4830114b-28a4-4cfb-a0c0-b500f441f682",b4546354-7686-4747-94e9-ba580544b6f2,image,false,"2020-07-05","2020-07-05",true,5.1296463,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,false
ec3b614e-ceb9-410e-8fa8-f9fe0a30a7bb,b15a0999-c6d9-4cae-9bc9-6a2072c2c531,c9d32339-5f17-4c59-9e97-b96dcbd69de6,image,false,"2020-07-05","2020-07-05",true,5.516184,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,false
"9d32afc4-52b9-469e-a5a0-3c0ff19a5288",b15a0999-c6d9-4cae-9bc9-6a2072c2c531,f6d31a67-7b95-4825-8eb9-5db1b83c668d,image,false,"2020-07-05","2020-07-05",true,18.48019,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,true
"7cd4a71f-b9e1-4722-9a3e-a864fda8f0e9","26b80b68-dc58-4b9a-a962-67ec90b74f72","98868e5f-19c0-4287-aded-5b96afe88178",image,false,"2020-07-05","2020-07-05",false,5.848175,"8b06673f-b1b5-4a59-b3eb-b6f1ee1b4181",1,false
"7de5945c-d6e6-40a6-9e51-2d0e790c94f6","26b80b68-dc58-4b9a-a962-67ec90b74f72","9f240864-2934-4a92-964d-c4591fe1395b",image,false,"2020-07-05","2020-07-06",true,15.646743,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,true
"28c47595-ddf2-41fe-aa44-503ba7872ed5","26b80b68-dc58-4b9a-a962-67ec90b74f72","1f06e45c-e1b0-48d7-aa69-f004a0634db1",image,false,"2020-07-05","2020-07-05",true,4.817158,daf63d39-2983-433d-bfdb-531704688434,1,false
"995c7c07-9d6b-4ddd-bbc2-7ef4e92dcb6c",e96223fd-495b-42c2-9d9c-c9c0f49bb621,"499444a5-03d1-48a8-9ab3-6e2e168c8123",image,false,"2020-07-06","2020-07-06",true,17.763384,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,true
"0f3a40d4-4057-485e-bc81-2172cb20a091",e96223fd-495b-42c2-9d9c-c9c0f49bb621,"7c58efe5-8bdf-454b-8017-52e614c1c190",image,false,"2020-07-06","2020-07-06",true,5.268716,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,false
"03c5d364-d936-4bbc-94e5-87f2db901839","9db56776-ae6a-49db-967f-c095e0d803d4","1da2e752-7549-4ff3-ba9c-b31b5b2977a4",image,false,"2020-07-06","2020-07-07",true,16.276205,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,true
f1dfd0b7-0e9f-4118-9ceb-ad8ec3de6dce,e96223fd-495b-42c2-9d9c-c9c0f49bb621,"664e44f1-2d6b-47b4-9952-5f2d94ea9daa",image,false,"2020-07-06","2020-07-06",true,16.122372,ef7eac18-6221-4301-b83c-9b58904f6cfb,1,true
"0de6a42e-3289-4ea1-b7c8-af4d26a76d21",d4cfacfb-b356-43b6-af1f-995917a6264b,"31c7b909-7816-43f7-a724-317628804609",image,false,"2020-07-06","2020-07-06",true,6.2997904,"8b06673f-b1b5-4a59-b3eb-b6f1ee1b4181",1,false
"69a19d0a-01ae-4baa-a8e5-d9817c9cfaef","9db56776-ae6a-49db-967f-c095e0d803d4","1857a123-63c3-436d-8040-00cc385c7d76",image,false,"2020-07-06","2020-07-07",true,4.7167487,"9c1be7df-4df8-4774-9b3b-7a5e39d1f51c",1,false
"0d352c7d-f643-4cfe-99a7-032500375d3f",e96223fd-495b-42c2-9d9c-c9c0f49bb621,"972554e9-bd3e-4962-abd4-7a52880009f7",image,false,"2020-07-06","2020-07-06",true,11.609058,daf63d39-2983-433d-bfdb-531704688434,1,true
cfdc14e3-7534-4ce1-bdaf-1765eff22a76,e96223fd-495b-42c2-9d9c-c9c0f49bb621,baf5d190-b0f6-4794-b22d-7bbf4df099ff,image,false,"2020-07-06","2020-07-07",true,3.548472,daf63d39-2983-433d-bfdb-531704688434,1,false
